dataset,algorithm,k,coreset_size,coreset_size_factor,running_time,real_cost,coreset_cost,distortion,real_cost_synthetic,coreset_cost_synthetic,distortion_synthetic,real_cost_synthetic2,coreset_cost_synthetic2,distortion_synthetic2
Census+PCA,Group Sampling,30,1500,50,812.2980124999999,161556163.44347313,149320981.89217016,1.0819387965191551,3902520132.1848893,3982533213.0476527,1.020502925840889,767755560.1059967,776996587.0742013,1.0120364181627401
Census+PCA,Group Sampling,30,1500,50,779.2980124999999,181199871.14204025,170431909.96300706,1.0631804289547093,4015312351.5714154,3969938864.9387245,1.0114292658341455,490901791.37019753,481820444.0715324,1.018847990803223
Census+PCA,Group Sampling,30,1500,50,715.2980124999999,182478923.05396,173986327.36482975,1.0488118567576994,3890138736.3983493,3996098324.3427935,1.0272379971832433,1991068092.0338783,2043855738.2629914,1.0265122254935994
Census+PCA,Group Sampling,30,1500,50,813.2980124999999,163344601.59611103,151603165.5280823,1.0774484888038423,3863845046.49361,3973543653.588298,1.0283910472016051,297028240.222258,292927630.57320464,1.0139987123817211
Census+PCA,Group Sampling,30,1500,50,951.2980124999999,163235739.06781614,151245200.82245216,1.079278801444019,3736997578.049,3757659404.8262563,1.0055289912143972,286572327.0395834,277758993.14391994,1.0317301477655374
Census+PCA,Group Sampling,30,1500,50,958.2980124999999,169392729.13189754,158676789.86743245,1.0675331236119523,4216959283.866863,4244531248.970598,1.0065383522219955,672811662.4520258,661611545.0357463,1.0169285398665078
Census+PCA,StreamKM++,40,2000,50,8171.5084423,143442833.723412,128843602.65006548,1.1133097086162478,3761960304.6070776,3753082349.6148977,1.0023655103099698,246950927.83730006,235495385.49890846,1.0486444450455896
Census+PCA,StreamKM++,40,2000,50,8486.5084423,139824176.71638724,124955780.71635863,1.118989260959274,3723960384.8369746,3712677401.352007,1.0030390422504414,274187282.3459576,262536176.96330142,1.0443790471752197
Census+PCA,StreamKM++,40,2000,50,8277.5084423,141830720.32325366,126370259.17513378,1.122342561050647,3677216669.8821177,3662764774.19526,1.0039456248429257,307350315.6201755,296669271.36590326,1.036003203854229
Census+PCA,StreamKM++,40,2000,50,7656.5084423,146205041.52973196,131309350.64321138,1.1134396812835863,3749319538.48988,3750556171.9583464,1.0003298287744673,486367137.566539,475736485.882153,1.0223456724465303
Census+PCA,StreamKM++,40,2000,50,8246.5084423,143315400.81342712,128226408.5096364,1.1176746075880053,3716718688.545064,3697610536.459693,1.00516770273585,519265912.24084795,506723004.7675735,1.0247529860599633
Census+PCA,StreamKM++,40,2000,50,7542.5084423,148671492.23425305,134171193.22499838,1.1080731165961861,3797849871.5492525,3795759985.7296877,1.0005505842907407,305987083.62159705,295265830.1466303,1.0363105120211253
Census+PCA,StreamKM++,40,2000,50,7803.5084423,146578328.019354,132226274.58721448,1.108541615325274,3739693782.856624,3726597990.2813196,1.0035141414795632,324827385.8686703,314263076.0846592,1.0336161343407877
Census+PCA,StreamKM++,40,2000,50,8328.5084423,142515990.81312826,128042376.62325136,1.1130376877685089,3891454524.0839615,3883219270.4221873,1.0021207284699323,288095405.08067805,276819868.70309544,1.0407323955119574
Census+PCA,StreamKM++,40,2000,50,8341.5084423,145733776.88368255,131226093.4986555,1.1105548675437458,3747044306.9587817,3740811188.349558,1.0016662478525076,300039151.3524047,289484121.40658855,1.036461516073938
Census+PCA,StreamKM++,40,2000,50,7355.5084423,145474401.0828479,132214600.35060161,1.1002899883755988,3763067637.7405367,3760522057.267018,1.0006769220961222,548654446.9787658,541539703.0747727,1.0131379912933378
Census+PCA,BICO,40,2000,50,119.50844229999984,145078708.27540407,58502796.910292946,2.4798593560896744,3740119949.603865,3624690383.3808365,1.0318453589173497,286686512.3833264,193395110.15644038,1.4823875957950599
Census+PCA,BICO,40,2000,50,115.50844229999984,148416284.62507495,60091039.193939246,2.469857180303917,3723918567.8977685,3609248431.814862,1.0317711950976027,305756881.4251185,208199867.03632373,1.4685738553895158
Census+PCA,BICO,40,2000,50,113.50844229999984,145274217.23443928,59280981.93316908,2.4506040975875774,3749333919.9778647,3639882881.013477,1.0300699342650037,278361657.21765393,186128002.8434195,1.4955388386766615
Census+PCA,BICO,40,2000,50,119.50844229999984,145763122.98789626,62801218.656398565,2.3210237970922725,3718082560.157863,3609346163.063939,1.030126342052384,257061707.14029175,168084244.1836294,1.5293623051275163
Census+PCA,BICO,40,2000,50,107.50844229999984,139711340.86587033,59151824.43833089,2.3619109333056545,3718553436.9931245,3614328101.33137,1.028836711205981,317188860.9035569,227505064.28002906,1.3942057154083338
Census+PCA,BICO,40,2000,50,114.50844229999984,141233718.06476077,59447331.845694944,2.3757789236252935,3752199516.376361,3646291455.97564,1.0290454182501392,272665392.00771314,185619714.61801612,1.4689462946801042
Census+PCA,BICO,40,2000,50,116.50844229999984,145519739.0980581,58635534.88415162,2.4817670613147267,3705137858.160652,3592529206.124796,1.0313452293843215,268778614.7395634,175605067.43513054,1.5305857550998732
Census+PCA,BICO,40,2000,50,104.50844229999984,146332333.22482103,62506749.19113141,2.3410645269260453,3678476699.6590104,3565063615.546023,1.0318123591451305,261356820.2941383,169337440.8668861,1.5434083505465717
Census+PCA,BICO,40,2000,50,118.50844229999984,145114719.9666236,66073733.151696496,2.1962542911486405,3738703870.9980426,3640968308.0287366,1.0268432885707321,295178189.0563937,209496585.59242317,1.4089880664244552
Census+PCA,BICO,40,2000,50,104.50844229999984,148451190.930688,66585388.036198005,2.2294860075004,3670841819.0189004,3565013939.548893,1.0296851236108766,309367341.2527543,220654171.29648882,1.4020461948895733
Census+PCA,Group Sampling,10,2000,200,557.6712810000004,247776669.01776704,242466995.3953144,1.0218985417532636,5081429678.619036,5233900981.918526,1.0300055915249675,781931048.1036232,811743276.8748308,1.038126416444915
Census+PCA,Group Sampling,10,2000,200,545.6712810000004,256821777.59154043,253084706.9697233,1.0147660862900902,4090303342.222795,4225063766.04305,1.032946315357389,2084747203.5513792,2151330746.861795,1.0319384255304385
Census+PCA,Group Sampling,10,2000,200,522.6712810000004,255167786.52657107,254029549.90444192,1.0044807252642747,5215014403.863938,5414522125.479823,1.0382564085476091,1289248995.8185725,1351993597.6272714,1.0486675591853853
Census+PCA,Group Sampling,10,2000,200,463.67128100000036,254205449.78882638,251176745.1127347,1.0120580616439325,4578211349.736402,4661617108.619523,1.018217979143301,1271342076.3875318,1288706969.386578,1.013658710209913
Census+PCA,Group Sampling,10,2000,200,470.67128100000036,248781572.44908497,239926463.01692924,1.036907597939836,4174574132.771982,4367801966.014608,1.046286837195132,1983061485.8211477,2105229536.3633385,1.0616057804640402
Census+PCA,Group Sampling,10,2000,200,556.6712810000004,249037809.07994407,243988872.64828002,1.0206933061203258,4356855602.220258,4491377175.11414,1.030875839177532,3339912560.305812,3439742123.529516,1.0298898732889472
Census+PCA,Group Sampling,10,2000,200,483.67128100000036,274032207.4987706,271520901.94367003,1.0092490321633565,3859588205.9206443,3940634097.8509293,1.0209985852392127,1613383655.9435163,1659450536.527081,1.028552960985975
Census+PCA,Group Sampling,10,2000,200,554.6712810000004,249913771.4169959,244226871.0163829,1.023285318183647,3853107488.387926,3897727464.1188593,1.011580257199002,752244574.2349828,759497128.6491066,1.0096412186442147
Census+PCA,Group Sampling,10,2000,200,545.6712810000004,245113817.52200446,242347708.5866246,1.0114138027197033,5839482696.559323,5991124725.630821,1.025968401132663,2098619646.9770124,2132776695.955727,1.016275959785241
Census+PCA,Group Sampling,10,2000,200,473.67128100000036,250345625.04711586,248020825.27087334,1.0093734055344084,4765183806.78174,4862257495.396691,1.0203714468425744,2924597303.521556,2974033523.1887703,1.0169035988673338
Census+PCA,Ray Maker,20,1000,50,641.7263853,185367344.31589043,105617809.76385698,1.7550765797012788,3715858122.050074,3218226549.903501,1.1546291301839813,356393080.51348084,251740865.90723813,1.4157140487663418
Census+PCA,Ray Maker,20,1000,50,581.7263853,193492605.18883863,107390483.31113398,1.8017667787959177,3809855777.546762,3097629260.235643,1.2299263267086193,425743639.3003198,306633726.224746,1.3884436149344925
Census+PCA,Ray Maker,20,1000,50,680.7263853,191735000.5289282,106491354.64662579,1.8004748006555984,3710703757.7099934,3158265304.1143765,1.174918317620732,353981880.8335587,244038442.96093696,1.4505168797943047
Census+PCA,Ray Maker,20,1000,50,649.7263853,186365991.86314854,98297095.31510086,1.8959460731340463,3944261630.0861063,3225265520.2751913,1.2229261762453492,322029184.46804315,214443202.64632475,1.501699193511659
Census+PCA,Ray Maker,20,1000,50,573.7263853,188758939.62360445,106264592.8881604,1.776310758770481,3708167401.4975924,3165733166.52345,1.1713455324378568,347727374.19949394,242603260.60121948,1.4333169856734649
Census+PCA,Ray Maker,20,1000,50,690.7263853,192776202.3879156,109583169.66180462,1.7591770979326586,3677075218.940011,3085932150.252589,1.191560617636728,323199875.5537617,221205837.21046525,1.461082038473762
Census+PCA,Ray Maker,20,1000,50,691.7263853,188403513.41570422,109784707.38666701,1.7161180086051329,3901628633.1436915,3312419366.463051,1.177878825563621,364688250.04970104,263251157.00751823,1.3853243958934844
Census+PCA,Ray Maker,20,1000,50,685.7263853,191754373.08983678,105765410.14108147,1.813015926795479,3725194055.2946754,3104557197.48542,1.1999115552813615,315946577.98215306,213501938.23065865,1.4798300221556653
Census+PCA,Ray Maker,20,1000,50,587.7263853,202201349.579155,115974545.08899342,1.7434976737696637,3733267240.7175894,3200526173.4275346,1.1664542135956124,469085271.4614492,347319992.2833861,1.3505852870073545
Census+PCA,Ray Maker,20,1000,50,671.7263853,196288169.43970758,113375558.29763712,1.7313093967255768,3769570182.9077196,3152861090.3351564,1.1956030014969692,323809817.1472276,225645110.6928116,1.435040254818795
Census+PCA,Sensitivity Sampling,10,1000,100,484.67128100000036,275165901.5686469,265693578.80178687,1.035651304821057,4934233451.08503,5168715108.88839,1.0475213951929652,648403199.5187094,664280245.724801,1.0244863785648755
Census+PCA,Sensitivity Sampling,10,1000,100,426.67128100000036,252005649.3091696,248503229.2376334,1.014094062609492,4841980546.515357,4931958286.787104,1.0185828380364934,1947974279.4398293,1922141684.174912,1.0134394854851745
Census+PCA,Sensitivity Sampling,10,1000,100,516.6712810000004,253256746.78517267,256314577.5894627,1.0120740349195272,3795651355.18242,3821690166.2639637,1.0068601693477437,740464648.9695768,752621535.2294528,1.016417915800293
Census+PCA,Sensitivity Sampling,10,1000,100,508.67128100000036,291343297.13660294,287370281.5007542,1.0138254227789325,4575098603.146439,4710489990.507024,1.029593108062736,1111539784.1873553,1144806452.2056828,1.0299284546460463
Census+PCA,Sensitivity Sampling,10,1000,100,512.6712810000004,255588661.8423318,267882523.99674883,1.0481001859229613,4980668343.722228,5293193553.495699,1.0627476451362972,2035438292.8908703,2195322975.213415,1.0785504934642187
Census+PCA,Sensitivity Sampling,10,1000,100,430.67128100000036,271535176.9701378,282290822.0535475,1.039610503520848,3785367360.191881,3994896399.453141,1.0553523659195494,498373060.50370216,550995471.4770503,1.1055883938031543
Census+PCA,Sensitivity Sampling,10,1000,100,440.67128100000036,256584386.08490178,254051150.3961172,1.0099713608257028,4349143854.519563,4755542973.795628,1.0934434759737233,685404881.8298106,735269269.224445,1.0727517248805005
Census+PCA,Sensitivity Sampling,10,1000,100,508.67128100000036,290273305.8817558,294930867.8960041,1.0160454369033354,3783508376.15266,3843410455.613208,1.0158324162404684,11013788979.961805,11648356038.606253,1.057615690640066
Census+PCA,Sensitivity Sampling,10,1000,100,467.67128100000036,275065846.36081,289523454.4339926,1.0525605351026324,6041284613.687653,6244930397.082185,1.033709019921547,1271255536.8804674,1374233445.4947503,1.0810048850343497
Census+PCA,Sensitivity Sampling,10,1000,100,511.67128100000036,273017755.26915044,279572348.58900404,1.0240079379210771,4842728090.941114,5262801072.558257,1.0867430451862325,3787951049.3019342,4203274809.280279,1.1096433809657817
Census+PCA,StreamKM++,20,1000,50,4308.7263853,188939679.31977102,174681141.95724067,1.0816260828316582,3921053073.5179234,3911063389.9989433,1.0025542116102042,323036405.77197987,311512789.0982972,1.0369924352288677
Census+PCA,StreamKM++,20,1000,50,4135.7263853,205498738.61928967,192749152.73577794,1.0661460022135036,3756118304.663524,3753618225.2853622,1.0006660451937601,399849047.905288,390837520.01964086,1.0230569672154155
Census+PCA,StreamKM++,20,1000,50,3819.7263853,192343304.19112453,179465949.08167186,1.0717537514795767,3740860950.373975,3729907143.8445683,1.0029367504624032,307910186.44129145,299016604.24092674,1.0297427703820718
Census+PCA,StreamKM++,20,1000,50,4070.7263853,196795760.4537293,183577803.97247237,1.0720019315801326,4591552533.36065,4586702236.711899,1.0010574692662475,327818628.516906,316282250.3243419,1.0364749466046033
Census+PCA,StreamKM++,20,1000,50,4226.7263853,202509728.4343583,189405433.4817672,1.0691864785064498,3845353813.899398,3824294911.883262,1.0055066103690642,492236359.88667595,482304630.1998648,1.0205922337562787
Census+PCA,StreamKM++,20,1000,50,3792.7263853,200885255.89593866,187977384.92096245,1.06866714834023,3691545719.215263,3681663630.5979633,1.0026841367405677,810803467.0778636,804448875.0128918,1.0078993112705514
Census+PCA,StreamKM++,20,1000,50,3201.7263853,200380557.24292237,187673641.45229873,1.0677075144505754,3754577762.4160633,3747699389.9978933,1.0018353586300244,1132987098.1543634,1127074138.4315853,1.0052462917222167
Census+PCA,StreamKM++,20,1000,50,4557.7263853,188785853.6632645,177476547.56770986,1.0637228200038091,3836447331.7673316,3831104864.846637,1.0013944976995321,364051096.7989425,355652287.7685753,1.0236152256549869
Census+PCA,StreamKM++,20,1000,50,4363.7263853,201442454.34294552,188859664.15189594,1.0666250797784407,3874817471.04498,3866576787.650279,1.0021312607630144,311339616.13084775,301390608.6832733,1.0330103432586704
Census+PCA,StreamKM++,20,1000,50,3887.7263853,205086976.05995244,191583065.59204125,1.0704859295688822,3735336304.6941733,3727988900.7770624,1.0019708760172488,455876163.953939,445256136.00226307,1.0238515027485706
Census+PCA,Ray Maker,50,5000,100,798.2336486999998,128122247.78031598,63023743.13595429,2.0329203155060425,3718665399.2856727,3393124335.6666503,1.0959413895320942,257323069.82253835,182532636.33825144,1.409737321416279
Census+PCA,Ray Maker,50,5000,100,838.2336486999998,128820292.9389221,64629113.47669452,1.9932238894995078,3694333915.820567,3384301139.6023083,1.0916090984310844,238950860.1921215,167871874.337192,1.423412117935601
Census+PCA,Ray Maker,50,5000,100,949.2336486999998,128661006.40951842,65412480.29687463,1.9669183285145324,3673535709.67781,3335665534.0711565,1.1012901839694598,258519370.38476494,185350749.9632951,1.3947576173064278
Census+PCA,Ray Maker,50,5000,100,945.2336486999998,129384965.44417518,65005369.51356462,1.9903735093325872,3670438440.225467,3379051143.270532,1.0862334675032193,233929421.66241673,164880633.39910993,1.4187804646296291
Census+PCA,Ray Maker,50,5000,100,821.2336486999998,129488190.96415327,64558673.977841996,2.0057442785859663,3697045540.6470895,3414925501.6800203,1.0826138194898471,222265061.2747024,152206165.43635166,1.4602894740663275
Census+PCA,Ray Maker,50,5000,100,954.2336486999998,129692800.09650064,64412106.300106406,2.013484848519639,3693398002.7613487,3387372881.433132,1.0903429093990809,278286885.45185333,201634532.31180763,1.3801548884568566
Census+PCA,Ray Maker,50,5000,100,807.2336486999998,130335492.60851882,67313323.50214452,1.9362510395786134,3698833698.0346384,3369029108.6649003,1.0978930661422617,253045158.515886,179838195.3704778,1.4070712731219157
Census+PCA,Ray Maker,50,5000,100,952.2336486999998,128842550.51817329,64744710.887268215,1.990008894201575,3696018741.7536063,3368312012.502912,1.0972910846840414,250942427.68490708,177621903.16475296,1.412789882406258
Census+PCA,Ray Maker,50,5000,100,846.2336486999998,129379979.37454751,65956624.865035295,1.9615918740428755,3711482970.579625,3389637578.135314,1.0949497947864275,302323535.2826571,226614786.17961234,1.334085654247816
Census+PCA,Ray Maker,50,5000,100,957.2336486999998,128077703.7862691,65179709.6175227,1.9649934701739926,3678333190.3717394,3364433830.7813306,1.0932993113784946,279184062.0984147,204902780.37805682,1.3625196377682376
Census+PCA,StreamKM++,40,8000,200,31882.5084423,141973081.4044033,132858069.2784381,1.0686071397504833,3693941591.9673376,3679902959.4394093,1.0038149463946917,280384199.457739,273165427.13367087,1.0264263761333738
Census+PCA,StreamKM++,40,8000,200,25253.5084423,143318732.58825165,133944948.81896117,1.0699823610516288,3725614181.9865894,3717635146.8232837,1.002146266335502,317120108.6965174,309701262.5936749,1.023954846165984
Census+PCA,StreamKM++,40,8000,200,30038.5084423,140632038.1996533,131748378.39827394,1.0674289878128453,3758567778.439388,3749601291.5184803,1.0023913174291863,275994522.9622956,269218268.2420592,1.025170114808642
Census+PCA,StreamKM++,40,8000,200,28871.5084423,139584015.27353358,130397517.20784417,1.0704499461523245,3762190973.0727944,3754000819.483509,1.0021817133195012,284994376.4204528,277074577.42478657,1.0285836364681133
Census+PCA,StreamKM++,40,8000,200,31045.5084423,138822868.62963605,129821080.60042872,1.0693399560962953,3676442761.1712604,3671579105.5416145,1.001324676791603,272927805.4735583,265070673.62957335,1.029641648909698
Census+PCA,StreamKM++,40,8000,200,31544.5084423,138397877.51133803,128953783.83327647,1.0732362664927442,3721068403.678552,3712032167.8890314,1.0024343096667343,315196160.80846775,307957746.50366706,1.0235045696592486
Census+PCA,StreamKM++,40,8000,200,31899.5084423,139021991.89395443,129431250.37411621,1.0740991181968538,3810544826.02222,3797162891.32735,1.0035241929508565,290732906.99600124,282390655.124614,1.02954152950885
Census+PCA,StreamKM++,40,8000,200,30413.5084423,144516951.4775064,135141858.14278796,1.0693722393902036,3867424944.2400603,3856903267.0819016,1.002728011679204,286815162.6634282,278911622.4167693,1.0283370774518992
Census+PCA,StreamKM++,40,8000,200,29651.5084423,140978002.35076421,131483081.38972372,1.0722140130934183,3706511901.642484,3699890712.748193,1.001789563370474,401254324.3139306,392298411.83085775,1.0228293365789465
Census+PCA,StreamKM++,40,8000,200,28671.5084423,140320792.91471854,131019867.16746002,1.0709886672024385,3676625809.276546,3671115380.003268,1.001501023177668,290612940.302753,283721382.815363,1.024289876987787
Census+PCA,BICO,10,2000,200,97.67128100000036,248819014.42050055,209461914.06090713,1.1878962127126806,3904649499.367015,3858379515.97702,1.0119920767768948,476247569.4015996,434561098.5566429,1.095927755575487
Census+PCA,BICO,10,2000,200,109.67128100000036,258018628.1023177,217795046.92062435,1.1846854726515101,3916682822.6676755,3868066041.00982,1.012568756878092,475796654.30934864,431197693.76188886,1.1034304245886986
Census+PCA,BICO,10,2000,200,106.67128100000036,257085785.307544,216303046.89655343,1.188544447228683,3705334172.467983,3657924904.6032305,1.0129607001513594,1498411645.5676205,1455200667.2208688,1.0296941716150225
Census+PCA,BICO,10,2000,200,102.67128100000036,247411880.68571863,199124055.2509368,1.2425012155057276,3734826227.409194,3676152914.8436537,1.015960520121083,550489262.2505037,497077833.90922093,1.1074508350558174
Census+PCA,BICO,10,2000,200,110.67128100000036,246613202.26188993,206891921.81724662,1.1919904851564491,3831526437.886305,3787016266.9513664,1.0117533614321572,402291405.6656331,362457611.21771157,1.1098991805251268
Census+PCA,BICO,10,2000,200,112.67128100000036,254691627.72384077,215742268.60970795,1.1805365233485832,3783023837.1236944,3735720710.8183746,1.012662382968923,447499250.6873638,408516875.89684653,1.095424147912951
Census+PCA,BICO,10,2000,200,109.67128100000036,255227043.670093,212754809.7066055,1.19962995911612,3725181974.6035113,3677390186.106846,1.0129961157445904,620119978.8794588,578483386.6047721,1.0719754330700138
Census+PCA,BICO,10,2000,200,93.67128100000036,251511119.19876918,210405862.44309634,1.1953617464760025,4162382346.531498,4116118962.8016653,1.0112395642953778,1555344518.6353788,1510905250.18924,1.0294123463007179
Census+PCA,BICO,10,2000,200,112.67128100000036,249193688.01525217,212523408.48835245,1.1725470139394525,3717200988.0483646,3674727316.6437225,1.0115583192288224,1222751162.4476898,1185252046.0269396,1.0316380946537491
Census+PCA,BICO,10,2000,200,103.67128100000036,248223451.91929895,211008820.52337405,1.1763652879705213,3853955797.2834854,3808536295.3236513,1.0119257106767245,1369198955.16869,1329904391.8909922,1.0295469084223603
Census+PCA,Ray Maker,20,10000,500,807.7263853,194567841.81048393,142634348.15965027,1.3641022959820635,3774229312.0137815,3702548111.284321,1.0193599646986347,276236319.6247507,223419549.98343575,1.2364017367559408
Census+PCA,Ray Maker,20,10000,500,805.7263853,188731857.29890442,134871977.44983724,1.3993407738764654,3729969864.4475374,3650856382.5747223,1.0216698422458956,526692135.65502715,470767057.3341459,1.1187956494610585
Census+PCA,Ray Maker,20,10000,500,729.7263853,189064932.05059698,133915896.51733297,1.4118184395392221,3785806946.055013,3706265605.10118,1.0214613169774867,366248718.0542388,310356866.25401723,1.1800889810328083
Census+PCA,Ray Maker,20,10000,500,790.7263853,186737717.16787183,133484515.0782313,1.398946664775539,3707695129.9276915,3622161450.5119963,1.0236139886596178,377817821.1653413,319157285.55751693,1.1837982031503802
Census+PCA,Ray Maker,20,10000,500,709.7263853,186193836.28805852,131412996.19955586,1.4168601407224273,3758686852.597171,3680661640.313574,1.0211986919495675,354166057.0668405,296355547.9179723,1.1950714591139338
Census+PCA,Ray Maker,20,10000,500,822.7263853,194860398.30096158,142695920.80838123,1.3655639011757685,3706612465.2743144,3630893789.935324,1.020854004473741,414401133.52219,359066507.80439585,1.154106898067859
Census+PCA,Ray Maker,20,10000,500,767.7263853,190531246.3259795,136277136.12085527,1.3981160138044713,3720956142.0522184,3633516790.151909,1.0240646615800153,410581015.61710846,352048756.7284991,1.1662617968957907
Census+PCA,Ray Maker,20,10000,500,753.7263853,190346939.90087917,136388527.9595236,1.3956228045614583,3882854030.3425393,3790640593.645522,1.024326610349607,419130837.30062705,362931311.8850405,1.1548489302939722
Census+PCA,Ray Maker,20,10000,500,827.7263853,198595857.58749452,142552105.64828232,1.3931457321120777,3744213846.027144,3661782394.884318,1.0225112915660928,346931018.4430048,291466088.26060534,1.1902963412086802
Census+PCA,Ray Maker,20,10000,500,736.7263853,186995431.97253516,133474056.07981773,1.4009871091406074,3727674598.4295506,3654133180.226962,1.020125544027933,329972408.7494704,274120058.1913326,1.2037514179978523
Census+PCA,StreamKM++,50,2500,50,9257.2336487,131238529.40667695,116592257.24381614,1.1256195952380674,3758872260.1376452,3750165860.3813095,1.00232160391846,237507848.07716352,227433680.34535593,1.0442949686102343
Census+PCA,StreamKM++,50,2500,50,10138.2336487,128590377.78875495,113899091.4025072,1.1289851060736764,3690945681.906677,3672872085.8593926,1.0049208346015828,291191977.9109538,280058319.7314194,1.039754784611333
Census+PCA,StreamKM++,50,2500,50,10250.2336487,130317267.05668673,115940255.50892214,1.1240036213880709,3754394297.9847655,3747840828.116728,1.0017485987715575,254439270.34266484,243908906.8552443,1.0431733454230523
Census+PCA,StreamKM++,50,2500,50,9027.2336487,127136020.2747881,111880648.85199022,1.1363539770222426,3791905036.986339,3777295173.5772605,1.0038678108905221,236759204.8572879,225405150.95847407,1.0503717588108958
Census+PCA,StreamKM++,50,2500,50,8965.2336487,132130698.5754148,117315918.24897008,1.1262810754718258,3777594723.013842,3764862445.352029,1.0033818706119082,406424094.37975365,395144868.41686773,1.0285445335734098
Census+PCA,StreamKM++,50,2500,50,10147.2336487,129196569.71124585,114332023.31427854,1.1300120995506857,3725411072.6784286,3718231547.8749766,1.0019308977160273,248572631.80836424,238084399.09230182,1.0440525828489766
Census+PCA,StreamKM++,50,2500,50,8982.2336487,129926331.91141479,115044661.23832549,1.129355595582663,3793660056.087334,3780545207.9114738,1.003469036198381,254043199.73595458,243095260.58180743,1.04503559274642
Census+PCA,StreamKM++,50,2500,50,9372.2336487,131916176.80645502,117709179.019387,1.1206957512185867,3646068963.0847282,3641543947.7912235,1.001242609002769,249881266.22250736,238561886.0253223,1.0474484016947434
Census+PCA,StreamKM++,50,2500,50,10121.2336487,129313513.61421682,114966314.74810277,1.1247948053092727,3749117782.588415,3740647241.3329277,1.0022644587177028,252235705.13588288,241489136.88149905,1.0445012491789942
Census+PCA,StreamKM++,50,2500,50,10285.2336487,130031840.73160762,115771002.06607401,1.1231814393158186,3728590548.4785185,3719526562.4881315,1.0024368655091211,251689722.0592931,241814567.44358265,1.0408377159412217
Census+PCA,StreamKM++,30,3000,100,11217.2980125,153942813.74448034,143727620.10126716,1.0710732817813013,3757789368.329368,3746864723.64987,1.0029156763014535,307501644.5198997,298865467.12827957,1.028896538213675
Census+PCA,StreamKM++,30,3000,100,11905.2980125,157483750.7976912,147605293.16103908,1.0669248197344428,3935033045.6824474,3924159382.073561,1.0027709536107425,311803018.0201196,303103793.4685305,1.0287004806242794
Census+PCA,StreamKM++,30,3000,100,11017.2980125,161306799.8139778,150372272.8776099,1.072716377342169,3702283122.2767725,3701327642.111209,1.0002581452543386,368182622.2506173,359388001.1241313,1.0244711039293946
Census+PCA,StreamKM++,30,3000,100,12243.2980125,157292542.76998562,146567956.8899211,1.073171422373849,3728659219.703934,3722610207.664538,1.0016249383367999,369210276.19417375,361465479.57006526,1.0214261030771743
Census+PCA,StreamKM++,30,3000,100,11266.2980125,159435616.91484436,148699399.84786853,1.0722008096734745,3765391104.6237316,3760789857.393558,1.0012234789511378,309584458.527696,301775531.0919137,1.0258766090395974
Census+PCA,StreamKM++,30,3000,100,11826.2980125,160217556.73662794,149792579.05813846,1.069596089098935,3780833625.6508064,3766656830.361888,1.0037637607903762,285247628.763938,276825573.730143,1.0304236885353846
Census+PCA,StreamKM++,30,3000,100,12358.2980125,157334287.49103272,146489333.9558873,1.0740323765716022,3706325677.8280835,3698405192.8334494,1.0021415947095202,336551425.1081271,327917220.50728536,1.0263304396990336
Census+PCA,StreamKM++,30,3000,100,11513.2980125,159533984.5089107,148708758.46387616,1.0727948115286308,3837017721.133216,3828489265.859827,1.0022276294070982,362288603.4966198,354739962.51889145,1.0212793645354417
Census+PCA,StreamKM++,30,3000,100,11046.2980125,161385166.19539744,150239581.2461097,1.074185410108605,3717682711.48562,3708045945.741291,1.0025988798103747,290834559.66660154,281367085.5774133,1.0336481222377498
Census+PCA,StreamKM++,30,3000,100,11205.2980125,164626183.57098082,153020727.83439547,1.0758423770480636,3717741664.289298,3705677367.360158,1.0032556252833567,295046635.86580914,286255235.0236795,1.030711755686852
Census+PCA,BICO,20,2000,100,99.72638529999995,191657374.2540499,125197631.59493163,1.5308386573489203,3826423753.31196,3742906213.783717,1.0223135538958148,379438466.26492953,304851138.40712255,1.2446680312480811
Census+PCA,BICO,20,2000,100,117.72638529999995,189522702.6293713,122782648.8040138,1.5435625837644882,3724691342.638661,3643295279.6605606,1.022341330232691,528541112.21874774,460048460.86035967,1.1488813835618459
Census+PCA,BICO,20,2000,100,113.72638529999995,191831795.88176495,125274658.51621935,1.5312897129703884,3662749836.5085588,3580918424.3565493,1.0228520738130786,613617478.3112706,542685928.6738428,1.1307046044307112
Census+PCA,BICO,20,2000,100,111.72638529999995,191102322.99646208,121716606.10707472,1.570059576162914,3707633037.548285,3624261770.429105,1.0230036549234436,304204825.3938819,228763157.62212592,1.329780671660301
Census+PCA,BICO,20,2000,100,109.72638529999995,193871148.3052986,129103565.23767586,1.5016715297396128,3767765736.3106217,3685804005.7866807,1.0222371375133517,367660536.59087294,296788332.8160665,1.2387971356634468
Census+PCA,BICO,20,2000,100,102.72638529999995,188069326.07992157,109126242.04274051,1.7234106348705944,3765404068.049698,3669163977.02672,1.0262294330876336,423229334.408929,337756050.6156705,1.2530621838970926
Census+PCA,BICO,20,2000,100,115.72638529999995,190087219.92390978,116893970.54883021,1.6261507674983502,3864082164.700603,3770274365.379843,1.0248808946590573,300377936.8100679,221519857.28053707,1.3559865038630077
Census+PCA,BICO,20,2000,100,116.72638529999995,194169744.41663504,129059484.97246797,1.5044980572954938,3739166803.0645986,3660897838.8631215,1.0213797182130007,367307325.6213736,293470021.64029205,1.251600840073486
